connected loc-20-20 loc-20-54 34.0
connected loc-123-276 loc-120-278 3.605551275463989
connected loc-123-276 loc-147-263 27.294688127912362
connected loc-123-276 loc-81-274 42.04759208325728
connected loc-123-276 loc-144-249 34.20526275297414
connected loc-123-276 loc-167-289 45.880278987817846
connected loc-20-54 loc-42-98 49.193495504995376
connected loc-20-54 loc-18-95 41.048751503547585
connected loc-129-25 loc-143-30 14.866068747318506
connected loc-129-25 loc-139-11 17.204650534085253
connected loc-143-30 loc-183-38 40.792156108742276
connected loc-143-30 loc-139-11 19.4164878389476
connected loc-100-61 loc-135-60 35.014282800023196
connected loc-100-61 loc-104-101 40.19950248448356
connected loc-100-61 loc-112-76 19.209372712298546
connected loc-100-61 loc-147-69 47.67598976424087
connected loc-100-61 loc-72-100 48.010415536631214
connected loc-100-61 loc-115-90 32.64965543462902
connected loc-100-61 loc-115-77 21.93171219946131
connected loc-100-61 loc-69-78 35.35533905932738
connected loc-100-61 loc-73-75 30.4138126514911
connected loc-95-215 loc-140-219 45.17742799230607
connected loc-95-215 loc-118-211 23.345235059857504
connected loc-95-215 loc-103-202 15.264337522473747
connected loc-95-215 loc-118-209 23.769728648009426
connected loc-95-215 loc-71-176 45.79301256742124
connected loc-95-215 loc-101-230 16.15549442140351
connected loc-95-215 loc-74-238 31.144823004794873
connected loc-95-215 loc-51-227 45.60701700396552
connected loc-110-122 loc-145-114 35.90264614203248
connected loc-110-122 loc-104-101 21.840329667841555
connected loc-110-122 loc-112-76 46.04345773288535
connected loc-110-122 loc-132-123 22.02271554554524
connected loc-110-122 loc-145-124 35.05709628591621
connected loc-110-122 loc-144-122 34.0
connected loc-110-122 loc-115-90 32.38826948140329
connected loc-110-122 loc-112-123 2.23606797749979
connected loc-110-122 loc-115-77 45.27692569068709
connected loc-110-122 loc-118-115 10.63014581273465
connected loc-110-122 loc-110-113 9.0
connected loc-120-278 loc-147-263 30.886890422961002
connected loc-120-278 loc-81-274 39.20459156782532
connected loc-120-278 loc-144-249 37.64306044943742
connected loc-120-278 loc-167-289 48.27007354458868
connected loc-242-122 loc-216-111 28.231188426986208
connected loc-242-122 loc-217-86 43.829214001622255
connected loc-242-122 loc-271-132 30.675723300355934
connected loc-242-122 loc-263-159 42.5440947723653
connected loc-242-122 loc-254-117 13.0
connected loc-242-122 loc-236-85 37.48332962798263
connected loc-242-122 loc-207-145 41.88078318274385
connected loc-230-63 loc-216-111 50.0
connected loc-230-63 loc-217-86 26.419689627245813
connected loc-230-63 loc-241-72 14.212670403551895
connected loc-230-63 loc-236-85 22.80350850198276
connected loc-230-63 loc-225-58 7.0710678118654755
connected loc-230-63 loc-222-55 11.313708498984761
connected loc-26-212 loc-38-206 13.416407864998739
connected loc-26-212 loc-51-227 29.154759474226502
connected loc-216-111 loc-217-86 25.019992006393608
connected loc-216-111 loc-186-141 42.42640687119285
connected loc-216-111 loc-176-107 40.19950248448356
connected loc-216-111 loc-241-72 46.32493928760188
connected loc-216-111 loc-254-117 38.47076812334269
connected loc-216-111 loc-236-85 32.802438933713454
connected loc-216-111 loc-207-145 35.17101079013795
connected loc-217-86 loc-176-107 46.06517122512408
connected loc-217-86 loc-241-72 27.784887978899608
connected loc-217-86 loc-254-117 48.27007354458868
connected loc-217-86 loc-236-85 19.026297590440446
connected loc-217-86 loc-225-58 29.120439557122072
connected loc-217-86 loc-222-55 31.400636936215164
connected loc-135-60 loc-112-76 28.0178514522438
connected loc-135-60 loc-147-69 15.0
connected loc-135-60 loc-115-90 36.05551275463989
connected loc-135-60 loc-115-77 26.248809496813376
connected loc-145-114 loc-104-101 43.01162633521314
connected loc-145-114 loc-132-123 15.811388300841896
connected loc-145-114 loc-147-69 45.044422518220834
connected loc-145-114 loc-145-124 10.0
connected loc-145-114 loc-144-122 8.06225774829855
connected loc-145-114 loc-115-90 38.41874542459709
connected loc-145-114 loc-112-123 34.20526275297414
connected loc-145-114 loc-115-77 47.634021455258214
connected loc-145-114 loc-118-115 27.018512172212592
connected loc-145-114 loc-110-113 35.014282800023196
connected loc-58-128 loc-72-100 31.304951684997057
connected loc-58-128 loc-17-133 41.30375285612676
connected loc-58-128 loc-42-98 34.0
connected loc-58-128 loc-37-109 28.319604517012593
connected loc-58-128 loc-66-104 25.298221281347036
connected loc-58-128 loc-62-117 11.704699910719626
connected loc-266-27 loc-228-39 39.84971769034255
connected loc-266-27 loc-231-21 35.510561809129406
connected loc-266-27 loc-279-51 27.294688127912362
connected loc-266-27 loc-287-51 31.89043743820395
connected loc-266-27 loc-267-39 12.041594578792296
connected loc-266-27 loc-247-15 22.47220505424423
connected loc-266-27 loc-242-10 29.410882339705484
connected loc-213-279 loc-231-267 21.633307652783937
connected loc-213-279 loc-193-285 20.8806130178211
connected loc-213-279 loc-219-246 33.54101966249684
connected loc-213-279 loc-196-265 22.02271554554524
connected loc-213-279 loc-238-280 25.019992006393608
connected loc-213-279 loc-221-284 9.433981132056603
connected loc-213-279 loc-219-283 7.211102550927978
connected loc-213-279 loc-167-289 47.07440918375928
connected loc-231-267 loc-217-221 48.08326112068523
connected loc-231-267 loc-193-285 42.04759208325728
connected loc-231-267 loc-219-246 24.186773244895647
connected loc-231-267 loc-196-265 35.05709628591621
connected loc-231-267 loc-238-280 14.7648230602334
connected loc-231-267 loc-221-284 19.72308292331602
connected loc-231-267 loc-278-270 47.095647357266465
connected loc-231-267 loc-219-283 20.0
connected loc-231-267 loc-237-219 48.373546489791295
connected loc-104-101 loc-112-76 26.248809496813376
connected loc-104-101 loc-132-123 35.608987629529715
connected loc-104-101 loc-145-124 47.01063709417264
connected loc-104-101 loc-144-122 45.17742799230607
connected loc-104-101 loc-115-90 15.556349186104045
connected loc-104-101 loc-112-123 23.40939982143925
connected loc-104-101 loc-115-77 26.40075756488817
connected loc-104-101 loc-118-115 19.79898987322333
connected loc-104-101 loc-110-113 13.416407864998739
connected loc-271-132 loc-263-159 28.160255680657446
connected loc-271-132 loc-254-117 22.67156809750927
connected loc-271-132 loc-288-172 43.46262762420146
connected loc-271-132 loc-244-166 43.41658669218482
connected loc-217-221 loc-176-195 48.54894437575342
connected loc-217-221 loc-219-246 25.079872407968907
connected loc-217-221 loc-196-265 48.75448697299562
connected loc-217-221 loc-170-223 47.042533945356304
connected loc-217-221 loc-245-195 38.2099463490856
connected loc-217-221 loc-237-219 20.09975124224178
connected loc-186-141 loc-176-107 35.4400902933387
connected loc-186-141 loc-155-129 33.24154027718932
connected loc-186-141 loc-207-145 21.37755832643195
connected loc-112-76 loc-147-69 35.6931365951495
connected loc-112-76 loc-72-100 46.647615158762406
connected loc-112-76 loc-115-90 14.317821063276353
connected loc-112-76 loc-112-123 47.0
connected loc-112-76 loc-115-77 3.1622776601683795
connected loc-112-76 loc-69-78 43.04648650006177
connected loc-112-76 loc-118-115 39.45883931389772
connected loc-112-76 loc-73-75 39.01281840626232
connected loc-112-76 loc-110-113 37.05401462729781
connected loc-132-123 loc-145-124 13.038404810405298
connected loc-132-123 loc-144-122 12.041594578792296
connected loc-132-123 loc-115-90 37.12142238654117
connected loc-132-123 loc-112-123 20.0
connected loc-132-123 loc-115-77 49.040799340956916
connected loc-132-123 loc-118-115 16.1245154965971
connected loc-132-123 loc-110-113 24.166091947189145
connected loc-176-107 loc-155-129 30.4138126514911
connected loc-176-107 loc-172-58 49.16299421312742
connected loc-176-107 loc-207-145 49.040799340956916
connected loc-193-285 loc-219-246 46.87216658103186
connected loc-193-285 loc-196-265 20.223748416156685
connected loc-193-285 loc-238-280 45.27692569068709
connected loc-193-285 loc-221-284 28.0178514522438
connected loc-193-285 loc-219-283 26.076809620810597
connected loc-193-285 loc-167-289 26.30589287593181
connected loc-140-219 loc-118-211 23.40939982143925
connected loc-140-219 loc-103-202 40.718546143004666
connected loc-140-219 loc-147-263 44.553338819890925
connected loc-140-219 loc-144-249 30.265491900843113
connected loc-140-219 loc-118-209 24.166091947189145
connected loc-140-219 loc-101-230 40.52159917870962
connected loc-118-211 loc-103-202 17.4928556845359
connected loc-118-211 loc-144-249 46.04345773288535
connected loc-118-211 loc-118-209 2.0
connected loc-118-211 loc-101-230 25.495097567963924
connected loc-38-206 loc-71-176 44.598206241955516
connected loc-38-206 loc-74-238 48.16637831516918
connected loc-38-206 loc-51-227 24.698178070456937
connected loc-147-69 loc-115-90 38.27531841800928
connected loc-147-69 loc-115-77 32.984845004941285
connected loc-72-100 loc-115-90 44.14748010928823
connected loc-72-100 loc-115-77 48.76474136094644
connected loc-72-100 loc-42-98 30.066592756745816
connected loc-72-100 loc-69-78 22.20360331117452
connected loc-72-100 loc-37-109 36.138621999185304
connected loc-72-100 loc-66-104 7.211102550927978
connected loc-72-100 loc-62-117 19.72308292331602
connected loc-72-100 loc-73-75 25.019992006393608
connected loc-214-44 loc-228-39 14.866068747318506
connected loc-214-44 loc-231-21 28.600699292150182
connected loc-214-44 loc-183-38 31.575306807693888
connected loc-214-44 loc-207-16 28.861739379323623
connected loc-214-44 loc-247-15 43.93176527297759
connected loc-214-44 loc-242-10 44.04543109109048
connected loc-176-195 loc-161-172 27.459060435491963
connected loc-176-195 loc-160-204 18.35755975068582
connected loc-176-195 loc-170-223 28.635642126552707
connected loc-103-202 loc-118-209 16.55294535724685
connected loc-103-202 loc-101-230 28.071337695236398
connected loc-103-202 loc-74-238 46.22769732530488
connected loc-219-246 loc-196-265 29.832867780352597
connected loc-219-246 loc-238-280 38.948684188300895
connected loc-219-246 loc-221-284 38.05259518088089
connected loc-219-246 loc-219-283 37.0
connected loc-219-246 loc-237-219 32.449961479175904
connected loc-228-39 loc-231-21 18.24828759089466
connected loc-228-39 loc-183-38 45.0111097397076
connected loc-228-39 loc-267-39 39.0
connected loc-228-39 loc-207-16 31.144823004794873
connected loc-228-39 loc-247-15 30.610455730027933
connected loc-228-39 loc-242-10 32.202484376209235
connected loc-287-277 loc-238-280 49.09175083453431
connected loc-287-277 loc-278-270 11.40175425099138
connected loc-287-277 loc-280-280 7.615773105863909
connected loc-231-21 loc-267-39 40.24922359499622
connected loc-231-21 loc-207-16 24.515301344262525
connected loc-231-21 loc-247-15 17.08800749063506
connected loc-231-21 loc-242-10 15.556349186104045
connected loc-279-51 loc-241-72 43.41658669218482
connected loc-279-51 loc-287-51 8.0
connected loc-279-51 loc-267-39 16.97056274847714
connected loc-279-51 loc-247-15 48.16637831516918
connected loc-196-265 loc-147-263 49.040799340956916
connected loc-196-265 loc-238-280 44.598206241955516
connected loc-196-265 loc-221-284 31.400636936215164
connected loc-196-265 loc-170-223 49.39635614091387
connected loc-196-265 loc-219-283 29.206163733020468
connected loc-196-265 loc-167-289 37.64306044943742
connected loc-147-263 loc-144-249 14.317821063276353
connected loc-147-263 loc-170-223 46.14108798023731
connected loc-147-263 loc-167-289 32.802438933713454
connected loc-241-72 loc-254-117 46.84015371452148
connected loc-241-72 loc-236-85 13.92838827718412
connected loc-241-72 loc-267-39 42.01190307520001
connected loc-241-72 loc-225-58 21.2602916254693
connected loc-241-72 loc-222-55 25.495097567963924
connected loc-81-274 loc-35-275 46.010868281309364
connected loc-81-274 loc-41-282 40.792156108742276
connected loc-81-274 loc-101-230 48.33218389437829
connected loc-81-274 loc-74-238 36.6742416417845
connected loc-81-274 loc-43-283 39.05124837953327
connected loc-263-159 loc-254-117 42.95346318982906
connected loc-263-159 loc-288-172 28.178005607210743
connected loc-263-159 loc-238-161 25.079872407968907
connected loc-263-159 loc-244-166 20.248456731316587
connected loc-263-159 loc-245-195 40.24922359499622
connected loc-35-275 loc-25-276 10.04987562112089
connected loc-35-275 loc-41-282 9.219544457292887
connected loc-35-275 loc-43-283 11.313708498984761
connected loc-287-51 loc-267-39 23.323807579381203
connected loc-25-276 loc-41-282 17.08800749063506
connected loc-25-276 loc-43-283 19.313207915827967
connected loc-144-249 loc-118-209 47.70744176750625
connected loc-144-249 loc-101-230 47.01063709417264
connected loc-144-249 loc-167-289 46.14108798023731
connected loc-145-124 loc-144-122 2.23606797749979
connected loc-145-124 loc-115-90 45.34313619501854
connected loc-145-124 loc-112-123 33.015148038438355
connected loc-145-124 loc-118-115 28.460498941515414
connected loc-145-124 loc-110-113 36.68787265568828
connected loc-238-280 loc-221-284 17.46424919657298
connected loc-238-280 loc-278-270 41.23105625617661
connected loc-238-280 loc-219-283 19.235384061671343
connected loc-238-280 loc-280-280 42.0
connected loc-118-209 loc-101-230 27.018512172212592
connected loc-221-284 loc-219-283 2.23606797749979
connected loc-144-122 loc-115-90 43.18564576337837
connected loc-144-122 loc-112-123 32.01562118716424
connected loc-144-122 loc-118-115 26.92582403567252
connected loc-144-122 loc-110-113 35.17101079013795
connected loc-115-90 loc-112-123 33.13608305156178
connected loc-115-90 loc-115-77 13.0
connected loc-115-90 loc-69-78 47.53945729601885
connected loc-115-90 loc-118-115 25.179356624028344
connected loc-115-90 loc-73-75 44.598206241955516
connected loc-115-90 loc-110-113 23.53720459187964
connected loc-183-38 loc-207-16 32.55764119219941
connected loc-254-117 loc-236-85 36.71511950137164
connected loc-161-172 loc-160-204 32.01562118716424
connected loc-288-172 loc-244-166 44.40720662234904
connected loc-288-172 loc-245-195 48.76474136094644
connected loc-274-225 loc-278-270 45.17742799230607
connected loc-274-225 loc-245-195 41.72529209005013
connected loc-274-225 loc-276-226 2.23606797749979
connected loc-274-225 loc-237-219 37.48332962798263
connected loc-112-123 loc-115-77 46.09772228646444
connected loc-112-123 loc-118-115 10.0
connected loc-112-123 loc-110-113 10.198039027185569
connected loc-41-282 loc-43-283 2.23606797749979
connected loc-17-133 loc-42-98 43.01162633521314
connected loc-17-133 loc-37-109 31.240998703626616
connected loc-17-133 loc-18-95 38.01315561749642
connected loc-17-133 loc-62-117 47.75981574503821
connected loc-115-77 loc-69-78 46.010868281309364
connected loc-115-77 loc-118-115 38.118237105091836
connected loc-115-77 loc-73-75 42.04759208325728
connected loc-115-77 loc-110-113 36.345563690772494
connected loc-236-85 loc-225-58 29.154759474226502
connected loc-236-85 loc-222-55 33.1058907144937
connected loc-278-270 loc-276-226 44.04543109109048
connected loc-278-270 loc-280-280 10.198039027185569
connected loc-267-39 loc-247-15 31.240998703626616
connected loc-267-39 loc-242-10 38.28837943815329
connected loc-42-98 loc-69-78 33.60059523282288
connected loc-42-98 loc-37-109 12.083045973594572
connected loc-42-98 loc-66-104 24.73863375370596
connected loc-42-98 loc-18-95 24.186773244895647
connected loc-42-98 loc-62-117 27.586228448267445
connected loc-42-98 loc-73-75 38.600518131237564
connected loc-101-230 loc-74-238 28.160255680657446
connected loc-238-161 loc-244-166 7.810249675906654
connected loc-238-161 loc-245-195 34.713109915419565
connected loc-244-166 loc-245-195 29.017236257093817
connected loc-69-78 loc-37-109 44.553338819890925
connected loc-69-78 loc-66-104 26.1725046566048
connected loc-69-78 loc-62-117 39.6232255123179
connected loc-69-78 loc-73-75 5.0
connected loc-37-109 loc-66-104 29.427877939124322
connected loc-37-109 loc-18-95 23.600847442411894
connected loc-37-109 loc-62-117 26.248809496813376
connected loc-37-109 loc-73-75 49.51767361255979
connected loc-66-104 loc-18-95 48.83646178829912
connected loc-66-104 loc-62-117 13.601470508735444
connected loc-66-104 loc-73-75 29.832867780352597
connected loc-160-204 loc-170-223 21.470910553583888
connected loc-18-95 loc-62-117 49.193495504995376
connected loc-207-16 loc-247-15 40.01249804748511
connected loc-207-16 loc-242-10 35.510561809129406
connected loc-245-195 loc-276-226 43.840620433565945
connected loc-245-195 loc-237-219 25.298221281347036
connected loc-74-238 loc-51-227 25.495097567963924
connected loc-62-117 loc-73-75 43.41658669218482
connected loc-118-115 loc-110-113 8.246211251235321
connected loc-225-58 loc-222-55 4.242640687119285
connected loc-276-226 loc-237-219 39.6232255123179
connected loc-247-15 loc-242-10 7.0710678118654755
